class_index,class,image_name
12,n01532829,ILSVRC2012_val_00030042.JPEG
6,n01498041,ILSVRC2012_val_00039308.JPEG
50,n01698640,ILSVRC2012_val_00006516.JPEG
346,n02408429,ILSVRC2012_val_00003464.JPEG
822,n04311174,ILSVRC2012_val_00022834.JPEG
44,n01689811,ILSVRC2012_val_00001645.JPEG
163,n02088466,ILSVRC2012_val_00044554.JPEG
89,n01819313,ILSVRC2012_val_00013863.JPEG
595,n03496892,ILSVRC2012_val_00015941.JPEG
389,n02514041,ILSVRC2012_val_00045795.JPEG
421,n02788148,ILSVRC2012_val_00027018.JPEG
417,n02782093,ILSVRC2012_val_00016225.JPEG
300,n02165105,ILSVRC2012_val_00001566.JPEG
802,n04252077,ILSVRC2012_val_00047197.JPEG
849,n04398044,ILSVRC2012_val_00042272.JPEG
769,n04118776,ILSVRC2012_val_00046510.JPEG
6,n01498041,ILSVRC2012_val_00027005.JPEG
471,n02950826,ILSVRC2012_val_00015215.JPEG
812,n04266014,ILSVRC2012_val_00045801.JPEG
762,n04081281,ILSVRC2012_val_00034128.JPEG
176,n02091831,ILSVRC2012_val_00032203.JPEG
745,n04009552,ILSVRC2012_val_00002236.JPEG
496,n03026506,ILSVRC2012_val_00004958.JPEG
27,n01631663,ILSVRC2012_val_00033866.JPEG
854,n04418357,ILSVRC2012_val_00017503.JPEG
230,n02105855,ILSVRC2012_val_00021249.JPEG
147,n02066245,ILSVRC2012_val_00038153.JPEG
753,n04040759,ILSVRC2012_val_00040259.JPEG
424,n02791270,ILSVRC2012_val_00011963.JPEG
339,n02389026,ILSVRC2012_val_00046638.JPEG
136,n02017213,ILSVRC2012_val_00010288.JPEG
912,n04604644,ILSVRC2012_val_00016101.JPEG
371,n02486261,ILSVRC2012_val_00035045.JPEG
166,n02089867,ILSVRC2012_val_00038779.JPEG
337,n02363005,ILSVRC2012_val_00014389.JPEG
914,n04612504,ILSVRC2012_val_00003145.JPEG
957,n07768694,ILSVRC2012_val_00046183.JPEG
621,n03649909,ILSVRC2012_val_00026632.JPEG
471,n02950826,ILSVRC2012_val_00034902.JPEG
234,n02106550,ILSVRC2012_val_00025059.JPEG
185,n02094114,ILSVRC2012_val_00031679.JPEG
131,n02009229,ILSVRC2012_val_00026039.JPEG
675,n03796401,ILSVRC2012_val_00005707.JPEG
22,n01614925,ILSVRC2012_val_00002031.JPEG
422,n02790996,ILSVRC2012_val_00016261.JPEG
125,n01986214,ILSVRC2012_val_00000245.JPEG
335,n02356798,ILSVRC2012_val_00038622.JPEG
935,n07711569,ILSVRC2012_val_00029714.JPEG
579,n03452741,ILSVRC2012_val_00007450.JPEG
432,n02804610,ILSVRC2012_val_00005802.JPEG
850,n04399382,ILSVRC2012_val_00044173.JPEG
376,n02489166,ILSVRC2012_val_00009611.JPEG
535,n03208938,ILSVRC2012_val_00036679.JPEG
575,n03445924,ILSVRC2012_val_00041371.JPEG
734,n03977966,ILSVRC2012_val_00027383.JPEG
1,n01443537,ILSVRC2012_val_00045761.JPEG
642,n03721384,ILSVRC2012_val_00043340.JPEG
563,n03388183,ILSVRC2012_val_00019194.JPEG
219,n02102318,ILSVRC2012_val_00049326.JPEG
177,n02092002,ILSVRC2012_val_00038406.JPEG
106,n01883070,ILSVRC2012_val_00048658.JPEG
426,n02794156,ILSVRC2012_val_00006960.JPEG
651,n03761084,ILSVRC2012_val_00022020.JPEG
264,n02113186,ILSVRC2012_val_00009045.JPEG
314,n02233338,ILSVRC2012_val_00032443.JPEG
723,n03944341,ILSVRC2012_val_00044670.JPEG
488,n02999410,ILSVRC2012_val_00019921.JPEG
49,n01697457,ILSVRC2012_val_00006286.JPEG
800,n04243546,ILSVRC2012_val_00022738.JPEG
776,n04141076,ILSVRC2012_val_00043168.JPEG
182,n02093754,ILSVRC2012_val_00000832.JPEG
87,n01817953,ILSVRC2012_val_00045913.JPEG
326,n02281787,ILSVRC2012_val_00042940.JPEG
216,n02101556,ILSVRC2012_val_00047361.JPEG
752,n04039381,ILSVRC2012_val_00048110.JPEG
448,n02843684,ILSVRC2012_val_00003952.JPEG
16,n01560419,ILSVRC2012_val_00020788.JPEG
954,n07753592,ILSVRC2012_val_00001849.JPEG
125,n01986214,ILSVRC2012_val_00006591.JPEG
835,n04355338,ILSVRC2012_val_00045680.JPEG
33,n01664065,ILSVRC2012_val_00049773.JPEG
202,n02098105,ILSVRC2012_val_00032049.JPEG
227,n02105412,ILSVRC2012_val_00043275.JPEG
337,n02363005,ILSVRC2012_val_00028839.JPEG
305,n02172182,ILSVRC2012_val_00007375.JPEG
904,n04589890,ILSVRC2012_val_00039300.JPEG
39,n01677366,ILSVRC2012_val_00011320.JPEG
660,n03776460,ILSVRC2012_val_00025332.JPEG
152,n02085782,ILSVRC2012_val_00048123.JPEG
10,n01530575,ILSVRC2012_val_00033092.JPEG
254,n02110958,ILSVRC2012_val_00034267.JPEG
220,n02102480,ILSVRC2012_val_00025066.JPEG
47,n01694178,ILSVRC2012_val_00030990.JPEG
503,n03062245,ILSVRC2012_val_00020527.JPEG
70,n01770081,ILSVRC2012_val_00030422.JPEG
203,n02098286,ILSVRC2012_val_00043038.JPEG
16,n01560419,ILSVRC2012_val_00011420.JPEG
274,n02115913,ILSVRC2012_val_00043707.JPEG
397,n02655020,ILSVRC2012_val_00005213.JPEG
333,n02342885,ILSVRC2012_val_00014630.JPEG
280,n02120505,ILSVRC2012_val_00026842.JPEG
259,n02112018,ILSVRC2012_val_00025886.JPEG
440,n02823428,ILSVRC2012_val_00031840.JPEG
9,n01518878,ILSVRC2012_val_00024800.JPEG
431,n02804414,ILSVRC2012_val_00048267.JPEG
960,n07836838,ILSVRC2012_val_00000782.JPEG
450,n02860847,ILSVRC2012_val_00039153.JPEG
188,n02095314,ILSVRC2012_val_00031048.JPEG
820,n04310018,ILSVRC2012_val_00021247.JPEG
645,n03733131,ILSVRC2012_val_00014243.JPEG
796,n04229816,ILSVRC2012_val_00008480.JPEG
621,n03649909,ILSVRC2012_val_00033176.JPEG
223,n02104365,ILSVRC2012_val_00007033.JPEG
742,n04004767,ILSVRC2012_val_00009032.JPEG
244,n02108551,ILSVRC2012_val_00042391.JPEG
533,n03207743,ILSVRC2012_val_00010554.JPEG
735,n03980874,ILSVRC2012_val_00022861.JPEG
796,n04229816,ILSVRC2012_val_00036846.JPEG
410,n02727426,ILSVRC2012_val_00019225.JPEG
407,n02701002,ILSVRC2012_val_00007083.JPEG
21,n01608432,ILSVRC2012_val_00045746.JPEG
416,n02777292,ILSVRC2012_val_00024933.JPEG
529,n03188531,ILSVRC2012_val_00009299.JPEG
653,n03764736,ILSVRC2012_val_00026864.JPEG
79,n01784675,ILSVRC2012_val_00044649.JPEG
685,n03841143,ILSVRC2012_val_00013157.JPEG
339,n02389026,ILSVRC2012_val_00009168.JPEG
451,n02865351,ILSVRC2012_val_00048004.JPEG
895,n04552348,ILSVRC2012_val_00023701.JPEG
986,n12057211,ILSVRC2012_val_00048982.JPEG
344,n02398521,ILSVRC2012_val_00033265.JPEG
522,n03134739,ILSVRC2012_val_00035506.JPEG
790,n04204238,ILSVRC2012_val_00030835.JPEG
337,n02363005,ILSVRC2012_val_00029016.JPEG
551,n03314780,ILSVRC2012_val_00000769.JPEG
96,n01843383,ILSVRC2012_val_00011375.JPEG
736,n03982430,ILSVRC2012_val_00026014.JPEG
147,n02066245,ILSVRC2012_val_00029505.JPEG
743,n04005630,ILSVRC2012_val_00015684.JPEG
791,n04204347,ILSVRC2012_val_00001316.JPEG
946,n07730033,ILSVRC2012_val_00005646.JPEG
506,n03065424,ILSVRC2012_val_00003496.JPEG
820,n04310018,ILSVRC2012_val_00048487.JPEG
560,n03379051,ILSVRC2012_val_00045328.JPEG
226,n02105251,ILSVRC2012_val_00025394.JPEG
680,n03825788,ILSVRC2012_val_00017705.JPEG
647,n03733805,ILSVRC2012_val_00004833.JPEG
430,n02802426,ILSVRC2012_val_00037508.JPEG
927,n07613480,ILSVRC2012_val_00024945.JPEG
189,n02095570,ILSVRC2012_val_00024464.JPEG
662,n03777754,ILSVRC2012_val_00017077.JPEG
50,n01698640,ILSVRC2012_val_00049333.JPEG
575,n03445924,ILSVRC2012_val_00027473.JPEG
305,n02172182,ILSVRC2012_val_00015022.JPEG
920,n06874185,ILSVRC2012_val_00045632.JPEG
685,n03841143,ILSVRC2012_val_00016681.JPEG
552,n03325584,ILSVRC2012_val_00046949.JPEG
187,n02094433,ILSVRC2012_val_00024206.JPEG
29,n01632777,ILSVRC2012_val_00040894.JPEG
178,n02092339,ILSVRC2012_val_00011391.JPEG
107,n01910747,ILSVRC2012_val_00012777.JPEG
379,n02492660,ILSVRC2012_val_00005525.JPEG
487,n02992529,ILSVRC2012_val_00000089.JPEG
423,n02791124,ILSVRC2012_val_00044194.JPEG
291,n02129165,ILSVRC2012_val_00034811.JPEG
847,n04389033,ILSVRC2012_val_00015638.JPEG
270,n02114548,ILSVRC2012_val_00012800.JPEG
62,n01744401,ILSVRC2012_val_00049162.JPEG
842,n04371430,ILSVRC2012_val_00025828.JPEG
234,n02106550,ILSVRC2012_val_00014320.JPEG
274,n02115913,ILSVRC2012_val_00026888.JPEG
416,n02777292,ILSVRC2012_val_00009528.JPEG
732,n03976467,ILSVRC2012_val_00035621.JPEG
247,n02109525,ILSVRC2012_val_00004366.JPEG
952,n07753113,ILSVRC2012_val_00042121.JPEG
736,n03982430,ILSVRC2012_val_00032782.JPEG
896,n04553703,ILSVRC2012_val_00036277.JPEG
573,n03444034,ILSVRC2012_val_00038175.JPEG
559,n03376595,ILSVRC2012_val_00015646.JPEG
31,n01644373,ILSVRC2012_val_00036066.JPEG
642,n03721384,ILSVRC2012_val_00032057.JPEG
318,n02264363,ILSVRC2012_val_00016641.JPEG
388,n02510455,ILSVRC2012_val_00006448.JPEG
578,n03450230,ILSVRC2012_val_00028367.JPEG
159,n02087394,ILSVRC2012_val_00005054.JPEG
459,n02892767,ILSVRC2012_val_00019205.JPEG
545,n03271574,ILSVRC2012_val_00024524.JPEG
565,n03393912,ILSVRC2012_val_00013595.JPEG
512,n03109150,ILSVRC2012_val_00033008.JPEG
181,n02093647,ILSVRC2012_val_00002616.JPEG
235,n02106662,ILSVRC2012_val_00012960.JPEG
134,n02012849,ILSVRC2012_val_00003472.JPEG
382,n02494079,ILSVRC2012_val_00046565.JPEG
667,n03787032,ILSVRC2012_val_00019763.JPEG
7,n01514668,ILSVRC2012_val_00011403.JPEG
645,n03733131,ILSVRC2012_val_00030564.JPEG
920,n06874185,ILSVRC2012_val_00011588.JPEG
263,n02113023,ILSVRC2012_val_00044435.JPEG
627,n03670208,ILSVRC2012_val_00041512.JPEG
985,n11939491,ILSVRC2012_val_00034229.JPEG
320,n02268853,ILSVRC2012_val_00006313.JPEG
199,n02097298,ILSVRC2012_val_00004549.JPEG
317,n02259212,ILSVRC2012_val_00011888.JPEG
82,n01797886,ILSVRC2012_val_00021954.JPEG
425,n02793495,ILSVRC2012_val_00033448.JPEG
480,n02977058,ILSVRC2012_val_00026363.JPEG
936,n07714571,ILSVRC2012_val_00037102.JPEG
993,n13037406,ILSVRC2012_val_00043208.JPEG
552,n03325584,ILSVRC2012_val_00046806.JPEG
117,n01968897,ILSVRC2012_val_00047293.JPEG
545,n03271574,ILSVRC2012_val_00045715.JPEG
857,n04429376,ILSVRC2012_val_00004705.JPEG
528,n03187595,ILSVRC2012_val_00011934.JPEG
162,n02088364,ILSVRC2012_val_00039659.JPEG
593,n03494278,ILSVRC2012_val_00030826.JPEG
344,n02398521,ILSVRC2012_val_00043907.JPEG
613,n03602883,ILSVRC2012_val_00017977.JPEG
351,n02422106,ILSVRC2012_val_00014980.JPEG
662,n03777754,ILSVRC2012_val_00006412.JPEG
909,n04596742,ILSVRC2012_val_00033946.JPEG
213,n02100877,ILSVRC2012_val_00035973.JPEG
0,n01440764,ILSVRC2012_val_00009346.JPEG
663,n03781244,ILSVRC2012_val_00026309.JPEG
16,n01560419,ILSVRC2012_val_00046173.JPEG
205,n02099267,ILSVRC2012_val_00000824.JPEG
354,n02437312,ILSVRC2012_val_00016386.JPEG
487,n02992529,ILSVRC2012_val_00039245.JPEG
468,n02930766,ILSVRC2012_val_00021301.JPEG
884,n04523525,ILSVRC2012_val_00013142.JPEG
597,n03527444,ILSVRC2012_val_00038025.JPEG
403,n02687172,ILSVRC2012_val_00015544.JPEG
605,n03584254,ILSVRC2012_val_00024796.JPEG
449,n02859443,ILSVRC2012_val_00026096.JPEG
734,n03977966,ILSVRC2012_val_00000452.JPEG
275,n02116738,ILSVRC2012_val_00002468.JPEG
242,n02108089,ILSVRC2012_val_00028572.JPEG
325,n02281406,ILSVRC2012_val_00038064.JPEG
44,n01689811,ILSVRC2012_val_00041330.JPEG
831,n04344873,ILSVRC2012_val_00009599.JPEG
53,n01728920,ILSVRC2012_val_00014021.JPEG
124,n01985128,ILSVRC2012_val_00022222.JPEG
186,n02094258,ILSVRC2012_val_00039510.JPEG
803,n04252225,ILSVRC2012_val_00023495.JPEG
939,n07716358,ILSVRC2012_val_00003660.JPEG
151,n02085620,ILSVRC2012_val_00041642.JPEG
253,n02110806,ILSVRC2012_val_00010686.JPEG
15,n01558993,ILSVRC2012_val_00035060.JPEG
963,n07873807,ILSVRC2012_val_00004281.JPEG
894,n04550184,ILSVRC2012_val_00041408.JPEG
251,n02110341,ILSVRC2012_val_00040598.JPEG
244,n02108551,ILSVRC2012_val_00047566.JPEG
396,n02643566,ILSVRC2012_val_00010161.JPEG
942,n07717556,ILSVRC2012_val_00013254.JPEG
569,n03417042,ILSVRC2012_val_00034078.JPEG
814,n04273569,ILSVRC2012_val_00024141.JPEG
56,n01734418,ILSVRC2012_val_00022504.JPEG
12,n01532829,ILSVRC2012_val_00048642.JPEG
918,n06785654,ILSVRC2012_val_00012126.JPEG
922,n07565083,ILSVRC2012_val_00036283.JPEG
965,n07880968,ILSVRC2012_val_00006724.JPEG
718,n03933933,ILSVRC2012_val_00044458.JPEG
188,n02095314,ILSVRC2012_val_00001195.JPEG
639,n03710721,ILSVRC2012_val_00026400.JPEG
160,n02088094,ILSVRC2012_val_00049756.JPEG
28,n01632458,ILSVRC2012_val_00038459.JPEG
437,n02814860,ILSVRC2012_val_00040364.JPEG
738,n03991062,ILSVRC2012_val_00047684.JPEG
407,n02701002,ILSVRC2012_val_00020313.JPEG
714,n03929660,ILSVRC2012_val_00041045.JPEG
331,n02326432,ILSVRC2012_val_00043365.JPEG
13,n01534433,ILSVRC2012_val_00017384.JPEG
995,n13044778,ILSVRC2012_val_00037473.JPEG
532,n03201208,ILSVRC2012_val_00044433.JPEG
830,n04336792,ILSVRC2012_val_00002731.JPEG
135,n02013706,ILSVRC2012_val_00011298.JPEG
225,n02105162,ILSVRC2012_val_00039782.JPEG
232,n02106166,ILSVRC2012_val_00026245.JPEG
715,n03929855,ILSVRC2012_val_00039066.JPEG
136,n02017213,ILSVRC2012_val_00019382.JPEG
630,n03680355,ILSVRC2012_val_00002390.JPEG
687,n03854065,ILSVRC2012_val_00047068.JPEG
326,n02281787,ILSVRC2012_val_00043218.JPEG
463,n02909870,ILSVRC2012_val_00023828.JPEG
553,n03337140,ILSVRC2012_val_00030471.JPEG
629,n03676483,ILSVRC2012_val_00015297.JPEG
532,n03201208,ILSVRC2012_val_00002775.JPEG
22,n01614925,ILSVRC2012_val_00026707.JPEG
747,n04023962,ILSVRC2012_val_00008547.JPEG
453,n02870880,ILSVRC2012_val_00023290.JPEG
11,n01531178,ILSVRC2012_val_00032855.JPEG
545,n03271574,ILSVRC2012_val_00016106.JPEG
425,n02793495,ILSVRC2012_val_00000234.JPEG
517,n03126707,ILSVRC2012_val_00041625.JPEG
755,n04044716,ILSVRC2012_val_00018679.JPEG
952,n07753113,ILSVRC2012_val_00036860.JPEG
853,n04417672,ILSVRC2012_val_00028112.JPEG
16,n01560419,ILSVRC2012_val_00026929.JPEG
736,n03982430,ILSVRC2012_val_00006974.JPEG
443,n02834397,ILSVRC2012_val_00007112.JPEG
529,n03188531,ILSVRC2012_val_00039509.JPEG
443,n02834397,ILSVRC2012_val_00014648.JPEG
684,n03840681,ILSVRC2012_val_00017601.JPEG
316,n02256656,ILSVRC2012_val_00045442.JPEG
803,n04252225,ILSVRC2012_val_00025642.JPEG
129,n02006656,ILSVRC2012_val_00013110.JPEG
550,n03297495,ILSVRC2012_val_00017000.JPEG
936,n07714571,ILSVRC2012_val_00045744.JPEG
25,n01629819,ILSVRC2012_val_00019630.JPEG
139,n02025239,ILSVRC2012_val_00025269.JPEG
988,n12267677,ILSVRC2012_val_00002982.JPEG
984,n11879895,ILSVRC2012_val_00044013.JPEG
182,n02093754,ILSVRC2012_val_00017404.JPEG
292,n02129604,ILSVRC2012_val_00013239.JPEG
581,n03459775,ILSVRC2012_val_00016475.JPEG
63,n01748264,ILSVRC2012_val_00030303.JPEG
1,n01443537,ILSVRC2012_val_00020785.JPEG
85,n01806567,ILSVRC2012_val_00035250.JPEG
406,n02699494,ILSVRC2012_val_00041325.JPEG
279,n02120079,ILSVRC2012_val_00046934.JPEG
255,n02111129,ILSVRC2012_val_00004026.JPEG
417,n02782093,ILSVRC2012_val_00021053.JPEG
737,n03983396,ILSVRC2012_val_00018919.JPEG
129,n02006656,ILSVRC2012_val_00018489.JPEG
901,n04579145,ILSVRC2012_val_00043865.JPEG
723,n03944341,ILSVRC2012_val_00029275.JPEG
261,n02112350,ILSVRC2012_val_00008792.JPEG
117,n01968897,ILSVRC2012_val_00037009.JPEG
142,n02033041,ILSVRC2012_val_00029913.JPEG
576,n03447447,ILSVRC2012_val_00016640.JPEG
304,n02169497,ILSVRC2012_val_00036613.JPEG
377,n02490219,ILSVRC2012_val_00005153.JPEG
683,n03838899,ILSVRC2012_val_00021439.JPEG
439,n02817516,ILSVRC2012_val_00027247.JPEG
572,n03443371,ILSVRC2012_val_00046891.JPEG
342,n02396427,ILSVRC2012_val_00029618.JPEG
686,n03843555,ILSVRC2012_val_00046118.JPEG
51,n01704323,ILSVRC2012_val_00047970.JPEG
278,n02119789,ILSVRC2012_val_00009336.JPEG
173,n02091244,ILSVRC2012_val_00039847.JPEG
766,n04111531,ILSVRC2012_val_00010756.JPEG
183,n02093859,ILSVRC2012_val_00041776.JPEG
130,n02007558,ILSVRC2012_val_00041083.JPEG
313,n02231487,ILSVRC2012_val_00009943.JPEG
457,n02883205,ILSVRC2012_val_00039581.JPEG
722,n03942813,ILSVRC2012_val_00038835.JPEG
275,n02116738,ILSVRC2012_val_00008357.JPEG
141,n02028035,ILSVRC2012_val_00001121.JPEG
184,n02093991,ILSVRC2012_val_00023340.JPEG
377,n02490219,ILSVRC2012_val_00023852.JPEG
225,n02105162,ILSVRC2012_val_00048948.JPEG
20,n01601694,ILSVRC2012_val_00005576.JPEG
145,n02056570,ILSVRC2012_val_00043717.JPEG
286,n02125311,ILSVRC2012_val_00012457.JPEG
757,n04065272,ILSVRC2012_val_00005515.JPEG
153,n02085936,ILSVRC2012_val_00024809.JPEG
688,n03857828,ILSVRC2012_val_00007195.JPEG
734,n03977966,ILSVRC2012_val_00004930.JPEG
279,n02120079,ILSVRC2012_val_00030558.JPEG
137,n02018207,ILSVRC2012_val_00008388.JPEG
991,n12985857,ILSVRC2012_val_00004702.JPEG
447,n02841315,ILSVRC2012_val_00029279.JPEG
912,n04604644,ILSVRC2012_val_00041066.JPEG
985,n11939491,ILSVRC2012_val_00043601.JPEG
17,n01580077,ILSVRC2012_val_00004344.JPEG
711,n03916031,ILSVRC2012_val_00024408.JPEG
420,n02787622,ILSVRC2012_val_00045778.JPEG
103,n01873310,ILSVRC2012_val_00024688.JPEG
611,n03598930,ILSVRC2012_val_00023694.JPEG
315,n02236044,ILSVRC2012_val_00027153.JPEG
380,n02493509,ILSVRC2012_val_00038087.JPEG
321,n02276258,ILSVRC2012_val_00045550.JPEG
269,n02114367,ILSVRC2012_val_00028990.JPEG
100,n01860187,ILSVRC2012_val_00029298.JPEG
146,n02058221,ILSVRC2012_val_00005030.JPEG
983,n10565667,ILSVRC2012_val_00049626.JPEG
27,n01631663,ILSVRC2012_val_00007998.JPEG
671,n03792782,ILSVRC2012_val_00045152.JPEG
802,n04252077,ILSVRC2012_val_00022958.JPEG
222,n02104029,ILSVRC2012_val_00039307.JPEG
221,n02102973,ILSVRC2012_val_00002741.JPEG
127,n02002556,ILSVRC2012_val_00026340.JPEG
384,n02500267,ILSVRC2012_val_00011603.JPEG
726,n03954731,ILSVRC2012_val_00003624.JPEG
16,n01560419,ILSVRC2012_val_00045785.JPEG
51,n01704323,ILSVRC2012_val_00010634.JPEG
855,n04423845,ILSVRC2012_val_00036482.JPEG
796,n04229816,ILSVRC2012_val_00021970.JPEG
701,n03888257,ILSVRC2012_val_00017020.JPEG
933,n07697313,ILSVRC2012_val_00006210.JPEG
209,n02099849,ILSVRC2012_val_00041137.JPEG
579,n03452741,ILSVRC2012_val_00006036.JPEG
149,n02074367,ILSVRC2012_val_00028666.JPEG
423,n02791124,ILSVRC2012_val_00024693.JPEG
666,n03786901,ILSVRC2012_val_00006651.JPEG
916,n06359193,ILSVRC2012_val_00013443.JPEG
370,n02484975,ILSVRC2012_val_00045626.JPEG
90,n01820546,ILSVRC2012_val_00021278.JPEG
616,n03627232,ILSVRC2012_val_00005974.JPEG
365,n02480495,ILSVRC2012_val_00032080.JPEG
930,n07684084,ILSVRC2012_val_00036383.JPEG
881,n04515003,ILSVRC2012_val_00047447.JPEG
38,n01675722,ILSVRC2012_val_00012267.JPEG
381,n02493793,ILSVRC2012_val_00026217.JPEG
108,n01914609,ILSVRC2012_val_00017099.JPEG
534,n03207941,ILSVRC2012_val_00003799.JPEG
368,n02483362,ILSVRC2012_val_00003388.JPEG
342,n02396427,ILSVRC2012_val_00042943.JPEG
166,n02089867,ILSVRC2012_val_00005831.JPEG
64,n01749939,ILSVRC2012_val_00046039.JPEG
970,n09193705,ILSVRC2012_val_00039670.JPEG
295,n02133161,ILSVRC2012_val_00020482.JPEG
517,n03126707,ILSVRC2012_val_00003627.JPEG
671,n03792782,ILSVRC2012_val_00029509.JPEG
902,n04579432,ILSVRC2012_val_00025788.JPEG
845,n04376876,ILSVRC2012_val_00047960.JPEG
979,n09468604,ILSVRC2012_val_00033913.JPEG
190,n02095889,ILSVRC2012_val_00048607.JPEG
840,n04367480,ILSVRC2012_val_00039395.JPEG
129,n02006656,ILSVRC2012_val_00008978.JPEG
128,n02002724,ILSVRC2012_val_00035214.JPEG
661,n03777568,ILSVRC2012_val_00039198.JPEG
566,n03394916,ILSVRC2012_val_00028399.JPEG
576,n03447447,ILSVRC2012_val_00045000.JPEG
345,n02403003,ILSVRC2012_val_00028017.JPEG
293,n02130308,ILSVRC2012_val_00019433.JPEG
994,n13040303,ILSVRC2012_val_00017416.JPEG
490,n03000247,ILSVRC2012_val_00010278.JPEG
682,n03837869,ILSVRC2012_val_00045244.JPEG
296,n02134084,ILSVRC2012_val_00028938.JPEG
102,n01872401,ILSVRC2012_val_00033380.JPEG
486,n02992211,ILSVRC2012_val_00029219.JPEG
912,n04604644,ILSVRC2012_val_00011174.JPEG
647,n03733805,ILSVRC2012_val_00032926.JPEG
245,n02108915,ILSVRC2012_val_00026582.JPEG
437,n02814860,ILSVRC2012_val_00029597.JPEG
753,n04040759,ILSVRC2012_val_00018379.JPEG
842,n04371430,ILSVRC2012_val_00029540.JPEG
276,n02117135,ILSVRC2012_val_00039990.JPEG
348,n02412080,ILSVRC2012_val_00048757.JPEG
854,n04418357,ILSVRC2012_val_00007815.JPEG
395,n02641379,ILSVRC2012_val_00031222.JPEG
406,n02699494,ILSVRC2012_val_00047571.JPEG
89,n01819313,ILSVRC2012_val_00046004.JPEG
807,n04258138,ILSVRC2012_val_00043736.JPEG
908,n04592741,ILSVRC2012_val_00031123.JPEG
781,n04149813,ILSVRC2012_val_00041389.JPEG
119,n01978455,ILSVRC2012_val_00006100.JPEG
354,n02437312,ILSVRC2012_val_00015861.JPEG
78,n01776313,ILSVRC2012_val_00048593.JPEG
722,n03942813,ILSVRC2012_val_00007494.JPEG
537,n03218198,ILSVRC2012_val_00041618.JPEG
378,n02492035,ILSVRC2012_val_00041046.JPEG
817,n04285008,ILSVRC2012_val_00025587.JPEG
152,n02085782,ILSVRC2012_val_00025437.JPEG
565,n03393912,ILSVRC2012_val_00041457.JPEG
800,n04243546,ILSVRC2012_val_00006247.JPEG
800,n04243546,ILSVRC2012_val_00017216.JPEG
984,n11879895,ILSVRC2012_val_00039118.JPEG
720,n03937543,ILSVRC2012_val_00043001.JPEG
771,n04125021,ILSVRC2012_val_00045693.JPEG
874,n04487081,ILSVRC2012_val_00010937.JPEG
11,n01531178,ILSVRC2012_val_00030071.JPEG
207,n02099601,ILSVRC2012_val_00030385.JPEG
458,n02892201,ILSVRC2012_val_00045578.JPEG
974,n09288635,ILSVRC2012_val_00010873.JPEG
454,n02871525,ILSVRC2012_val_00003028.JPEG
214,n02101006,ILSVRC2012_val_00005086.JPEG
922,n07565083,ILSVRC2012_val_00022666.JPEG
25,n01629819,ILSVRC2012_val_00010817.JPEG
351,n02422106,ILSVRC2012_val_00045174.JPEG
875,n04487394,ILSVRC2012_val_00028953.JPEG
569,n03417042,ILSVRC2012_val_00041478.JPEG
136,n02017213,ILSVRC2012_val_00030662.JPEG
484,n02981792,ILSVRC2012_val_00044083.JPEG
707,n03902125,ILSVRC2012_val_00019620.JPEG
844,n04372370,ILSVRC2012_val_00038842.JPEG
419,n02786058,ILSVRC2012_val_00034958.JPEG
396,n02643566,ILSVRC2012_val_00032375.JPEG
950,n07747607,ILSVRC2012_val_00032960.JPEG
50,n01698640,ILSVRC2012_val_00043473.JPEG
640,n03717622,ILSVRC2012_val_00027777.JPEG
811,n04265275,ILSVRC2012_val_00015782.JPEG
843,n04371774,ILSVRC2012_val_00041637.JPEG
19,n01592084,ILSVRC2012_val_00024012.JPEG
969,n07932039,ILSVRC2012_val_00017402.JPEG
334,n02346627,ILSVRC2012_val_00008208.JPEG
649,n03743016,ILSVRC2012_val_00022440.JPEG
44,n01689811,ILSVRC2012_val_00009980.JPEG
169,n02090622,ILSVRC2012_val_00037820.JPEG
311,n02226429,ILSVRC2012_val_00047260.JPEG
143,n02037110,ILSVRC2012_val_00010845.JPEG
770,n04120489,ILSVRC2012_val_00004532.JPEG
160,n02088094,ILSVRC2012_val_00045229.JPEG
459,n02892767,ILSVRC2012_val_00036951.JPEG
624,n03661043,ILSVRC2012_val_00031588.JPEG
126,n01990800,ILSVRC2012_val_00020769.JPEG
314,n02233338,ILSVRC2012_val_00001884.JPEG
615,n03623198,ILSVRC2012_val_00000686.JPEG
651,n03761084,ILSVRC2012_val_00025505.JPEG
318,n02264363,ILSVRC2012_val_00048414.JPEG
924,n07583066,ILSVRC2012_val_00002350.JPEG
260,n02112137,ILSVRC2012_val_00033250.JPEG
158,n02087046,ILSVRC2012_val_00000170.JPEG
289,n02128757,ILSVRC2012_val_00029508.JPEG
521,n03133878,ILSVRC2012_val_00044416.JPEG
645,n03733131,ILSVRC2012_val_00029892.JPEG
945,n07720875,ILSVRC2012_val_00033638.JPEG
407,n02701002,ILSVRC2012_val_00029737.JPEG
870,n04482393,ILSVRC2012_val_00037716.JPEG
283,n02123394,ILSVRC2012_val_00033195.JPEG
756,n04049303,ILSVRC2012_val_00020533.JPEG
980,n09472597,ILSVRC2012_val_00021559.JPEG
47,n01694178,ILSVRC2012_val_00034600.JPEG
604,n03544143,ILSVRC2012_val_00047986.JPEG
195,n02096585,ILSVRC2012_val_00048157.JPEG
84,n01806143,ILSVRC2012_val_00028548.JPEG
911,n04599235,ILSVRC2012_val_00017173.JPEG
63,n01748264,ILSVRC2012_val_00031569.JPEG
