class_index,class,image_name
697,n03877472,ILSVRC2012_val_00011547.JPEG
397,n02655020,ILSVRC2012_val_00043777.JPEG
289,n02128757,ILSVRC2012_val_00000186.JPEG
171,n02091032,ILSVRC2012_val_00019743.JPEG
568,n03404251,ILSVRC2012_val_00022952.JPEG
414,n02769748,ILSVRC2012_val_00006176.JPEG
500,n03042490,ILSVRC2012_val_00009357.JPEG
392,n02606052,ILSVRC2012_val_00039768.JPEG
937,n07714990,ILSVRC2012_val_00033534.JPEG
261,n02112350,ILSVRC2012_val_00034419.JPEG
103,n01873310,ILSVRC2012_val_00021279.JPEG
95,n01843065,ILSVRC2012_val_00038418.JPEG
333,n02342885,ILSVRC2012_val_00031690.JPEG
992,n12998815,ILSVRC2012_val_00016898.JPEG
463,n02909870,ILSVRC2012_val_00023828.JPEG
368,n02483362,ILSVRC2012_val_00018962.JPEG
203,n02098286,ILSVRC2012_val_00040114.JPEG
943,n07718472,ILSVRC2012_val_00019290.JPEG
83,n01798484,ILSVRC2012_val_00025251.JPEG
113,n01944390,ILSVRC2012_val_00001959.JPEG
438,n02815834,ILSVRC2012_val_00013020.JPEG
148,n02071294,ILSVRC2012_val_00039369.JPEG
508,n03085013,ILSVRC2012_val_00042686.JPEG
328,n02319095,ILSVRC2012_val_00029492.JPEG
110,n01924916,ILSVRC2012_val_00027585.JPEG
32,n01644900,ILSVRC2012_val_00041919.JPEG
318,n02264363,ILSVRC2012_val_00011013.JPEG
508,n03085013,ILSVRC2012_val_00027181.JPEG
339,n02389026,ILSVRC2012_val_00046638.JPEG
335,n02356798,ILSVRC2012_val_00035501.JPEG
104,n01877812,ILSVRC2012_val_00018981.JPEG
594,n03495258,ILSVRC2012_val_00040680.JPEG
446,n02840245,ILSVRC2012_val_00004391.JPEG
423,n02791124,ILSVRC2012_val_00001604.JPEG
107,n01910747,ILSVRC2012_val_00042004.JPEG
933,n07697313,ILSVRC2012_val_00026756.JPEG
641,n03720891,ILSVRC2012_val_00024151.JPEG
210,n02100236,ILSVRC2012_val_00017442.JPEG
332,n02328150,ILSVRC2012_val_00036041.JPEG
496,n03026506,ILSVRC2012_val_00042060.JPEG
14,n01537544,ILSVRC2012_val_00044540.JPEG
423,n02791124,ILSVRC2012_val_00026295.JPEG
26,n01630670,ILSVRC2012_val_00029511.JPEG
534,n03207941,ILSVRC2012_val_00045536.JPEG
317,n02259212,ILSVRC2012_val_00011888.JPEG
866,n04465501,ILSVRC2012_val_00025153.JPEG
322,n02277742,ILSVRC2012_val_00025382.JPEG
372,n02486410,ILSVRC2012_val_00049603.JPEG
755,n04044716,ILSVRC2012_val_00017714.JPEG
449,n02859443,ILSVRC2012_val_00026672.JPEG
474,n02963159,ILSVRC2012_val_00015970.JPEG
445,n02837789,ILSVRC2012_val_00005308.JPEG
652,n03763968,ILSVRC2012_val_00020808.JPEG
641,n03720891,ILSVRC2012_val_00047069.JPEG
561,n03384352,ILSVRC2012_val_00020317.JPEG
393,n02607072,ILSVRC2012_val_00022749.JPEG
770,n04120489,ILSVRC2012_val_00006444.JPEG
62,n01744401,ILSVRC2012_val_00028743.JPEG
528,n03187595,ILSVRC2012_val_00030193.JPEG
963,n07873807,ILSVRC2012_val_00004281.JPEG
570,n03424325,ILSVRC2012_val_00025425.JPEG
544,n03259280,ILSVRC2012_val_00046328.JPEG
215,n02101388,ILSVRC2012_val_00043880.JPEG
397,n02655020,ILSVRC2012_val_00044313.JPEG
382,n02494079,ILSVRC2012_val_00026108.JPEG
228,n02105505,ILSVRC2012_val_00008044.JPEG
245,n02108915,ILSVRC2012_val_00041524.JPEG
210,n02100236,ILSVRC2012_val_00043413.JPEG
928,n07614500,ILSVRC2012_val_00040067.JPEG
33,n01664065,ILSVRC2012_val_00015924.JPEG
422,n02790996,ILSVRC2012_val_00044394.JPEG
79,n01784675,ILSVRC2012_val_00034289.JPEG
417,n02782093,ILSVRC2012_val_00049599.JPEG
976,n09399592,ILSVRC2012_val_00016654.JPEG
827,n04330267,ILSVRC2012_val_00044780.JPEG
175,n02091635,ILSVRC2012_val_00006720.JPEG
312,n02229544,ILSVRC2012_val_00029373.JPEG
646,n03733281,ILSVRC2012_val_00024096.JPEG
420,n02787622,ILSVRC2012_val_00045778.JPEG
642,n03721384,ILSVRC2012_val_00003460.JPEG
900,n04562935,ILSVRC2012_val_00039721.JPEG
166,n02089867,ILSVRC2012_val_00000511.JPEG
558,n03372029,ILSVRC2012_val_00028005.JPEG
45,n01692333,ILSVRC2012_val_00007579.JPEG
37,n01669191,ILSVRC2012_val_00018414.JPEG
594,n03495258,ILSVRC2012_val_00030189.JPEG
948,n07742313,ILSVRC2012_val_00034752.JPEG
88,n01818515,ILSVRC2012_val_00022355.JPEG
894,n04550184,ILSVRC2012_val_00040716.JPEG
28,n01632458,ILSVRC2012_val_00003157.JPEG
283,n02123394,ILSVRC2012_val_00027906.JPEG
552,n03325584,ILSVRC2012_val_00036306.JPEG
994,n13040303,ILSVRC2012_val_00020807.JPEG
935,n07711569,ILSVRC2012_val_00032485.JPEG
603,n03538406,ILSVRC2012_val_00047992.JPEG
201,n02097658,ILSVRC2012_val_00044453.JPEG
669,n03788365,ILSVRC2012_val_00002478.JPEG
173,n02091244,ILSVRC2012_val_00039847.JPEG
415,n02776631,ILSVRC2012_val_00010307.JPEG
417,n02782093,ILSVRC2012_val_00005977.JPEG
337,n02363005,ILSVRC2012_val_00008157.JPEG
136,n02017213,ILSVRC2012_val_00042332.JPEG
77,n01775062,ILSVRC2012_val_00037348.JPEG
388,n02510455,ILSVRC2012_val_00029579.JPEG
203,n02098286,ILSVRC2012_val_00008945.JPEG
823,n04317175,ILSVRC2012_val_00041111.JPEG
283,n02123394,ILSVRC2012_val_00023827.JPEG
652,n03763968,ILSVRC2012_val_00040966.JPEG
19,n01592084,ILSVRC2012_val_00045568.JPEG
573,n03444034,ILSVRC2012_val_00010927.JPEG
458,n02892201,ILSVRC2012_val_00031164.JPEG
636,n03709823,ILSVRC2012_val_00007848.JPEG
576,n03447447,ILSVRC2012_val_00007763.JPEG
627,n03670208,ILSVRC2012_val_00010364.JPEG
75,n01774384,ILSVRC2012_val_00049802.JPEG
857,n04429376,ILSVRC2012_val_00013871.JPEG
77,n01775062,ILSVRC2012_val_00036980.JPEG
261,n02112350,ILSVRC2012_val_00038567.JPEG
82,n01797886,ILSVRC2012_val_00012669.JPEG
552,n03325584,ILSVRC2012_val_00015351.JPEG
327,n02317335,ILSVRC2012_val_00014590.JPEG
866,n04465501,ILSVRC2012_val_00009903.JPEG
324,n02280649,ILSVRC2012_val_00035809.JPEG
406,n02699494,ILSVRC2012_val_00041325.JPEG
498,n03032252,ILSVRC2012_val_00016574.JPEG
352,n02422699,ILSVRC2012_val_00009287.JPEG
687,n03854065,ILSVRC2012_val_00013230.JPEG
82,n01797886,ILSVRC2012_val_00011822.JPEG
933,n07697313,ILSVRC2012_val_00044254.JPEG
677,n03804744,ILSVRC2012_val_00037696.JPEG
984,n11879895,ILSVRC2012_val_00009263.JPEG
80,n01795545,ILSVRC2012_val_00002664.JPEG
420,n02787622,ILSVRC2012_val_00012955.JPEG
642,n03721384,ILSVRC2012_val_00032278.JPEG
285,n02124075,ILSVRC2012_val_00023871.JPEG
67,n01755581,ILSVRC2012_val_00038875.JPEG
289,n02128757,ILSVRC2012_val_00005277.JPEG
316,n02256656,ILSVRC2012_val_00026567.JPEG
531,n03197337,ILSVRC2012_val_00044575.JPEG
710,n03908714,ILSVRC2012_val_00011693.JPEG
202,n02098105,ILSVRC2012_val_00029834.JPEG
454,n02871525,ILSVRC2012_val_00005079.JPEG
932,n07695742,ILSVRC2012_val_00019823.JPEG
73,n01773549,ILSVRC2012_val_00039159.JPEG
192,n02096177,ILSVRC2012_val_00044570.JPEG
492,n03014705,ILSVRC2012_val_00038407.JPEG
861,n04447861,ILSVRC2012_val_00020291.JPEG
446,n02840245,ILSVRC2012_val_00018464.JPEG
44,n01689811,ILSVRC2012_val_00019152.JPEG
785,n04162706,ILSVRC2012_val_00002463.JPEG
365,n02480495,ILSVRC2012_val_00042045.JPEG
993,n13037406,ILSVRC2012_val_00012112.JPEG
211,n02100583,ILSVRC2012_val_00007972.JPEG
557,n03355925,ILSVRC2012_val_00039190.JPEG
331,n02326432,ILSVRC2012_val_00003697.JPEG
887,n04532106,ILSVRC2012_val_00039756.JPEG
163,n02088466,ILSVRC2012_val_00008460.JPEG
205,n02099267,ILSVRC2012_val_00031591.JPEG
30,n01641577,ILSVRC2012_val_00029727.JPEG
915,n04613696,ILSVRC2012_val_00045840.JPEG
214,n02101006,ILSVRC2012_val_00001305.JPEG
372,n02486410,ILSVRC2012_val_00008484.JPEG
936,n07714571,ILSVRC2012_val_00027632.JPEG
723,n03944341,ILSVRC2012_val_00027748.JPEG
586,n03478589,ILSVRC2012_val_00000829.JPEG
311,n02226429,ILSVRC2012_val_00009090.JPEG
831,n04344873,ILSVRC2012_val_00014105.JPEG
483,n02980441,ILSVRC2012_val_00037341.JPEG
382,n02494079,ILSVRC2012_val_00042708.JPEG
296,n02134084,ILSVRC2012_val_00002578.JPEG
568,n03404251,ILSVRC2012_val_00038659.JPEG
316,n02256656,ILSVRC2012_val_00024250.JPEG
688,n03857828,ILSVRC2012_val_00013043.JPEG
680,n03825788,ILSVRC2012_val_00037003.JPEG
122,n01983481,ILSVRC2012_val_00048277.JPEG
23,n01616318,ILSVRC2012_val_00037127.JPEG
17,n01580077,ILSVRC2012_val_00032586.JPEG
921,n07248320,ILSVRC2012_val_00038849.JPEG
180,n02093428,ILSVRC2012_val_00040673.JPEG
132,n02009912,ILSVRC2012_val_00046932.JPEG
807,n04258138,ILSVRC2012_val_00038627.JPEG
804,n04254120,ILSVRC2012_val_00021837.JPEG
26,n01630670,ILSVRC2012_val_00007561.JPEG
354,n02437312,ILSVRC2012_val_00016367.JPEG
495,n03018349,ILSVRC2012_val_00007272.JPEG
806,n04254777,ILSVRC2012_val_00023534.JPEG
984,n11879895,ILSVRC2012_val_00011338.JPEG
557,n03355925,ILSVRC2012_val_00016874.JPEG
392,n02606052,ILSVRC2012_val_00035276.JPEG
604,n03544143,ILSVRC2012_val_00048109.JPEG
421,n02788148,ILSVRC2012_val_00037594.JPEG
904,n04589890,ILSVRC2012_val_00048218.JPEG
950,n07747607,ILSVRC2012_val_00043565.JPEG
447,n02841315,ILSVRC2012_val_00022229.JPEG
804,n04254120,ILSVRC2012_val_00042528.JPEG
373,n02487347,ILSVRC2012_val_00024253.JPEG
715,n03929855,ILSVRC2012_val_00013575.JPEG
387,n02509815,ILSVRC2012_val_00012980.JPEG
979,n09468604,ILSVRC2012_val_00006570.JPEG
321,n02276258,ILSVRC2012_val_00048696.JPEG
442,n02825657,ILSVRC2012_val_00015948.JPEG
511,n03100240,ILSVRC2012_val_00004685.JPEG
985,n11939491,ILSVRC2012_val_00030569.JPEG
155,n02086240,ILSVRC2012_val_00003841.JPEG
975,n09332890,ILSVRC2012_val_00048462.JPEG
789,n04201297,ILSVRC2012_val_00046546.JPEG
678,n03814639,ILSVRC2012_val_00021302.JPEG
41,n01685808,ILSVRC2012_val_00029909.JPEG
34,n01665541,ILSVRC2012_val_00000930.JPEG
788,n04200800,ILSVRC2012_val_00024337.JPEG
63,n01748264,ILSVRC2012_val_00045953.JPEG
174,n02091467,ILSVRC2012_val_00027213.JPEG
844,n04372370,ILSVRC2012_val_00010882.JPEG
131,n02009229,ILSVRC2012_val_00047156.JPEG
573,n03444034,ILSVRC2012_val_00013026.JPEG
262,n02112706,ILSVRC2012_val_00044473.JPEG
71,n01770393,ILSVRC2012_val_00029177.JPEG
333,n02342885,ILSVRC2012_val_00015181.JPEG
49,n01697457,ILSVRC2012_val_00042304.JPEG
172,n02091134,ILSVRC2012_val_00002869.JPEG
943,n07718472,ILSVRC2012_val_00005593.JPEG
946,n07730033,ILSVRC2012_val_00003771.JPEG
320,n02268853,ILSVRC2012_val_00049961.JPEG
81,n01796340,ILSVRC2012_val_00027946.JPEG
243,n02108422,ILSVRC2012_val_00026154.JPEG
316,n02256656,ILSVRC2012_val_00040805.JPEG
972,n09246464,ILSVRC2012_val_00046022.JPEG
64,n01749939,ILSVRC2012_val_00028197.JPEG
932,n07695742,ILSVRC2012_val_00012064.JPEG
352,n02422699,ILSVRC2012_val_00001640.JPEG
275,n02116738,ILSVRC2012_val_00037354.JPEG
569,n03417042,ILSVRC2012_val_00001144.JPEG
154,n02086079,ILSVRC2012_val_00020926.JPEG
43,n01688243,ILSVRC2012_val_00021646.JPEG
282,n02123159,ILSVRC2012_val_00031361.JPEG
571,n03425413,ILSVRC2012_val_00032250.JPEG
943,n07718472,ILSVRC2012_val_00025124.JPEG
988,n12267677,ILSVRC2012_val_00036210.JPEG
165,n02089078,ILSVRC2012_val_00031040.JPEG
933,n07697313,ILSVRC2012_val_00018555.JPEG
9,n01518878,ILSVRC2012_val_00001031.JPEG
155,n02086240,ILSVRC2012_val_00004557.JPEG
16,n01560419,ILSVRC2012_val_00048178.JPEG
831,n04344873,ILSVRC2012_val_00019302.JPEG
127,n02002556,ILSVRC2012_val_00038245.JPEG
980,n09472597,ILSVRC2012_val_00046697.JPEG
342,n02396427,ILSVRC2012_val_00008616.JPEG
844,n04372370,ILSVRC2012_val_00024696.JPEG
64,n01749939,ILSVRC2012_val_00005617.JPEG
569,n03417042,ILSVRC2012_val_00034078.JPEG
249,n02110063,ILSVRC2012_val_00031391.JPEG
71,n01770393,ILSVRC2012_val_00031020.JPEG
570,n03424325,ILSVRC2012_val_00018874.JPEG
680,n03825788,ILSVRC2012_val_00046322.JPEG
993,n13037406,ILSVRC2012_val_00017799.JPEG
54,n01729322,ILSVRC2012_val_00039732.JPEG
149,n02074367,ILSVRC2012_val_00004715.JPEG
810,n04264628,ILSVRC2012_val_00031182.JPEG
738,n03991062,ILSVRC2012_val_00037312.JPEG
990,n12768682,ILSVRC2012_val_00043123.JPEG
448,n02843684,ILSVRC2012_val_00024936.JPEG
164,n02088632,ILSVRC2012_val_00038498.JPEG
641,n03720891,ILSVRC2012_val_00017528.JPEG
116,n01955084,ILSVRC2012_val_00012093.JPEG
529,n03188531,ILSVRC2012_val_00013732.JPEG
904,n04589890,ILSVRC2012_val_00017272.JPEG
320,n02268853,ILSVRC2012_val_00032109.JPEG
475,n02965783,ILSVRC2012_val_00009967.JPEG
745,n04009552,ILSVRC2012_val_00038006.JPEG
970,n09193705,ILSVRC2012_val_00031990.JPEG
661,n03777568,ILSVRC2012_val_00036820.JPEG
296,n02134084,ILSVRC2012_val_00048940.JPEG
756,n04049303,ILSVRC2012_val_00018720.JPEG
321,n02276258,ILSVRC2012_val_00047761.JPEG
53,n01728920,ILSVRC2012_val_00001042.JPEG
168,n02090379,ILSVRC2012_val_00039022.JPEG
146,n02058221,ILSVRC2012_val_00010399.JPEG
847,n04389033,ILSVRC2012_val_00030454.JPEG
312,n02229544,ILSVRC2012_val_00001873.JPEG
193,n02096294,ILSVRC2012_val_00026427.JPEG
432,n02804610,ILSVRC2012_val_00012025.JPEG
992,n12998815,ILSVRC2012_val_00007080.JPEG
274,n02115913,ILSVRC2012_val_00039608.JPEG
3,n01491361,ILSVRC2012_val_00031243.JPEG
84,n01806143,ILSVRC2012_val_00022767.JPEG
5,n01496331,ILSVRC2012_val_00027633.JPEG
127,n02002556,ILSVRC2012_val_00018991.JPEG
370,n02484975,ILSVRC2012_val_00006599.JPEG
189,n02095570,ILSVRC2012_val_00003789.JPEG
574,n03445777,ILSVRC2012_val_00022792.JPEG
897,n04554684,ILSVRC2012_val_00032346.JPEG
746,n04019541,ILSVRC2012_val_00020227.JPEG
988,n12267677,ILSVRC2012_val_00001058.JPEG
604,n03544143,ILSVRC2012_val_00018841.JPEG
642,n03721384,ILSVRC2012_val_00022090.JPEG
299,n02138441,ILSVRC2012_val_00046893.JPEG
832,n04346328,ILSVRC2012_val_00024779.JPEG
535,n03208938,ILSVRC2012_val_00026157.JPEG
671,n03792782,ILSVRC2012_val_00037438.JPEG
144,n02051845,ILSVRC2012_val_00014594.JPEG
339,n02389026,ILSVRC2012_val_00049082.JPEG
353,n02423022,ILSVRC2012_val_00041491.JPEG
141,n02028035,ILSVRC2012_val_00014977.JPEG
966,n07892512,ILSVRC2012_val_00040697.JPEG
182,n02093754,ILSVRC2012_val_00034737.JPEG
466,n02917067,ILSVRC2012_val_00031216.JPEG
419,n02786058,ILSVRC2012_val_00015343.JPEG
448,n02843684,ILSVRC2012_val_00001630.JPEG
607,n03590841,ILSVRC2012_val_00023817.JPEG
593,n03494278,ILSVRC2012_val_00048699.JPEG
363,n02454379,ILSVRC2012_val_00030043.JPEG
175,n02091635,ILSVRC2012_val_00034121.JPEG
259,n02112018,ILSVRC2012_val_00049811.JPEG
462,n02906734,ILSVRC2012_val_00008505.JPEG
761,n04074963,ILSVRC2012_val_00017725.JPEG
130,n02007558,ILSVRC2012_val_00038600.JPEG
679,n03814906,ILSVRC2012_val_00027073.JPEG
742,n04004767,ILSVRC2012_val_00047815.JPEG
403,n02687172,ILSVRC2012_val_00004089.JPEG
11,n01531178,ILSVRC2012_val_00031630.JPEG
882,n04517823,ILSVRC2012_val_00001402.JPEG
440,n02823428,ILSVRC2012_val_00009225.JPEG
788,n04200800,ILSVRC2012_val_00006159.JPEG
579,n03452741,ILSVRC2012_val_00013511.JPEG
85,n01806567,ILSVRC2012_val_00013229.JPEG
856,n04428191,ILSVRC2012_val_00006136.JPEG
244,n02108551,ILSVRC2012_val_00039200.JPEG
49,n01697457,ILSVRC2012_val_00017963.JPEG
833,n04347754,ILSVRC2012_val_00029689.JPEG
813,n04270147,ILSVRC2012_val_00045450.JPEG
107,n01910747,ILSVRC2012_val_00038400.JPEG
294,n02132136,ILSVRC2012_val_00008922.JPEG
532,n03201208,ILSVRC2012_val_00044668.JPEG
321,n02276258,ILSVRC2012_val_00042846.JPEG
743,n04005630,ILSVRC2012_val_00008376.JPEG
674,n03794056,ILSVRC2012_val_00009087.JPEG
9,n01518878,ILSVRC2012_val_00015706.JPEG
867,n04467665,ILSVRC2012_val_00015969.JPEG
323,n02279972,ILSVRC2012_val_00047039.JPEG
224,n02105056,ILSVRC2012_val_00015878.JPEG
474,n02963159,ILSVRC2012_val_00013562.JPEG
247,n02109525,ILSVRC2012_val_00039594.JPEG
127,n02002556,ILSVRC2012_val_00025291.JPEG
397,n02655020,ILSVRC2012_val_00049696.JPEG
23,n01616318,ILSVRC2012_val_00026604.JPEG
325,n02281406,ILSVRC2012_val_00025559.JPEG
38,n01675722,ILSVRC2012_val_00005416.JPEG
661,n03777568,ILSVRC2012_val_00033491.JPEG
803,n04252225,ILSVRC2012_val_00043336.JPEG
685,n03841143,ILSVRC2012_val_00018900.JPEG
612,n03599486,ILSVRC2012_val_00002531.JPEG
594,n03495258,ILSVRC2012_val_00044278.JPEG
542,n03250847,ILSVRC2012_val_00022450.JPEG
6,n01498041,ILSVRC2012_val_00030470.JPEG
295,n02133161,ILSVRC2012_val_00020482.JPEG
438,n02815834,ILSVRC2012_val_00035757.JPEG
823,n04317175,ILSVRC2012_val_00012110.JPEG
334,n02346627,ILSVRC2012_val_00001241.JPEG
146,n02058221,ILSVRC2012_val_00048348.JPEG
774,n04133789,ILSVRC2012_val_00029389.JPEG
447,n02841315,ILSVRC2012_val_00043828.JPEG
183,n02093859,ILSVRC2012_val_00001929.JPEG
290,n02128925,ILSVRC2012_val_00027974.JPEG
860,n04443257,ILSVRC2012_val_00029878.JPEG
680,n03825788,ILSVRC2012_val_00040709.JPEG
441,n02823750,ILSVRC2012_val_00007022.JPEG
886,n04525305,ILSVRC2012_val_00039221.JPEG
477,n02966687,ILSVRC2012_val_00045625.JPEG
233,n02106382,ILSVRC2012_val_00019671.JPEG
149,n02074367,ILSVRC2012_val_00016820.JPEG
384,n02500267,ILSVRC2012_val_00036531.JPEG
319,n02268443,ILSVRC2012_val_00017556.JPEG
305,n02172182,ILSVRC2012_val_00034769.JPEG
272,n02114855,ILSVRC2012_val_00035375.JPEG
218,n02102177,ILSVRC2012_val_00008348.JPEG
917,n06596364,ILSVRC2012_val_00005879.JPEG
438,n02815834,ILSVRC2012_val_00004061.JPEG
45,n01692333,ILSVRC2012_val_00015224.JPEG
547,n03272562,ILSVRC2012_val_00036429.JPEG
437,n02814860,ILSVRC2012_val_00011022.JPEG
231,n02106030,ILSVRC2012_val_00049725.JPEG
234,n02106550,ILSVRC2012_val_00033334.JPEG
329,n02321529,ILSVRC2012_val_00039063.JPEG
117,n01968897,ILSVRC2012_val_00029346.JPEG
842,n04371430,ILSVRC2012_val_00040172.JPEG
349,n02415577,ILSVRC2012_val_00049581.JPEG
808,n04259630,ILSVRC2012_val_00002335.JPEG
944,n07718747,ILSVRC2012_val_00035395.JPEG
617,n03630383,ILSVRC2012_val_00024199.JPEG
319,n02268443,ILSVRC2012_val_00031167.JPEG
721,n03938244,ILSVRC2012_val_00046170.JPEG
486,n02992211,ILSVRC2012_val_00027458.JPEG
717,n03930630,ILSVRC2012_val_00016098.JPEG
576,n03447447,ILSVRC2012_val_00020339.JPEG
996,n13052670,ILSVRC2012_val_00002575.JPEG
326,n02281787,ILSVRC2012_val_00011979.JPEG
576,n03447447,ILSVRC2012_val_00015931.JPEG
405,n02692877,ILSVRC2012_val_00036036.JPEG
302,n02167151,ILSVRC2012_val_00010028.JPEG
570,n03424325,ILSVRC2012_val_00015369.JPEG
318,n02264363,ILSVRC2012_val_00034274.JPEG
958,n07802026,ILSVRC2012_val_00016987.JPEG
800,n04243546,ILSVRC2012_val_00013787.JPEG
323,n02279972,ILSVRC2012_val_00046412.JPEG
881,n04515003,ILSVRC2012_val_00049944.JPEG
49,n01697457,ILSVRC2012_val_00006286.JPEG
476,n02966193,ILSVRC2012_val_00039383.JPEG
931,n07693725,ILSVRC2012_val_00044186.JPEG
537,n03218198,ILSVRC2012_val_00033569.JPEG
482,n02979186,ILSVRC2012_val_00034395.JPEG
957,n07768694,ILSVRC2012_val_00041999.JPEG
293,n02130308,ILSVRC2012_val_00002718.JPEG
687,n03854065,ILSVRC2012_val_00010534.JPEG
400,n02669723,ILSVRC2012_val_00038190.JPEG
646,n03733281,ILSVRC2012_val_00031729.JPEG
561,n03384352,ILSVRC2012_val_00005586.JPEG
321,n02276258,ILSVRC2012_val_00021382.JPEG
139,n02025239,ILSVRC2012_val_00003526.JPEG
476,n02966193,ILSVRC2012_val_00010578.JPEG
310,n02219486,ILSVRC2012_val_00029660.JPEG
599,n03530642,ILSVRC2012_val_00043487.JPEG
699,n03884397,ILSVRC2012_val_00007026.JPEG
913,n04606251,ILSVRC2012_val_00010086.JPEG
99,n01855672,ILSVRC2012_val_00012089.JPEG
286,n02125311,ILSVRC2012_val_00039595.JPEG
410,n02727426,ILSVRC2012_val_00030978.JPEG
440,n02823428,ILSVRC2012_val_00009260.JPEG
340,n02391049,ILSVRC2012_val_00002789.JPEG
364,n02457408,ILSVRC2012_val_00035990.JPEG
609,n03594945,ILSVRC2012_val_00023427.JPEG
340,n02391049,ILSVRC2012_val_00024008.JPEG
934,n07697537,ILSVRC2012_val_00042412.JPEG
881,n04515003,ILSVRC2012_val_00002400.JPEG
141,n02028035,ILSVRC2012_val_00002965.JPEG
617,n03630383,ILSVRC2012_val_00039803.JPEG
647,n03733805,ILSVRC2012_val_00023829.JPEG
632,n03691459,ILSVRC2012_val_00016910.JPEG
143,n02037110,ILSVRC2012_val_00011196.JPEG
273,n02115641,ILSVRC2012_val_00041777.JPEG
747,n04023962,ILSVRC2012_val_00029900.JPEG
468,n02930766,ILSVRC2012_val_00026577.JPEG
601,n03534580,ILSVRC2012_val_00015718.JPEG
586,n03478589,ILSVRC2012_val_00007018.JPEG
949,n07745940,ILSVRC2012_val_00023739.JPEG
301,n02165456,ILSVRC2012_val_00035067.JPEG
524,n03146219,ILSVRC2012_val_00019232.JPEG
279,n02120079,ILSVRC2012_val_00020481.JPEG
39,n01677366,ILSVRC2012_val_00028795.JPEG
133,n02011460,ILSVRC2012_val_00004016.JPEG
789,n04201297,ILSVRC2012_val_00015864.JPEG
783,n04153751,ILSVRC2012_val_00024853.JPEG
335,n02356798,ILSVRC2012_val_00038622.JPEG
243,n02108422,ILSVRC2012_val_00031594.JPEG
537,n03218198,ILSVRC2012_val_00012186.JPEG
75,n01774384,ILSVRC2012_val_00044676.JPEG
313,n02231487,ILSVRC2012_val_00016740.JPEG
792,n04208210,ILSVRC2012_val_00048344.JPEG
869,n04479046,ILSVRC2012_val_00014627.JPEG
301,n02165456,ILSVRC2012_val_00031140.JPEG
206,n02099429,ILSVRC2012_val_00019607.JPEG
719,n03935335,ILSVRC2012_val_00038686.JPEG
449,n02859443,ILSVRC2012_val_00013088.JPEG
321,n02276258,ILSVRC2012_val_00032156.JPEG
35,n01667114,ILSVRC2012_val_00036963.JPEG
949,n07745940,ILSVRC2012_val_00000099.JPEG
771,n04125021,ILSVRC2012_val_00040028.JPEG
145,n02056570,ILSVRC2012_val_00022233.JPEG
202,n02098105,ILSVRC2012_val_00032301.JPEG
716,n03930313,ILSVRC2012_val_00047145.JPEG
649,n03743016,ILSVRC2012_val_00047841.JPEG
134,n02012849,ILSVRC2012_val_00037379.JPEG
39,n01677366,ILSVRC2012_val_00000153.JPEG
797,n04235860,ILSVRC2012_val_00040462.JPEG
364,n02457408,ILSVRC2012_val_00024501.JPEG
749,n04033901,ILSVRC2012_val_00002001.JPEG
369,n02483708,ILSVRC2012_val_00029097.JPEG
916,n06359193,ILSVRC2012_val_00033223.JPEG
735,n03980874,ILSVRC2012_val_00027952.JPEG
52,n01728572,ILSVRC2012_val_00018724.JPEG
76,n01774750,ILSVRC2012_val_00037717.JPEG
535,n03208938,ILSVRC2012_val_00036256.JPEG
607,n03590841,ILSVRC2012_val_00018651.JPEG
736,n03982430,ILSVRC2012_val_00022594.JPEG
414,n02769748,ILSVRC2012_val_00026564.JPEG
236,n02107142,ILSVRC2012_val_00015379.JPEG
712,n03920288,ILSVRC2012_val_00048857.JPEG
743,n04005630,ILSVRC2012_val_00030195.JPEG
908,n04592741,ILSVRC2012_val_00005783.JPEG
427,n02795169,ILSVRC2012_val_00025956.JPEG
430,n02802426,ILSVRC2012_val_00042313.JPEG
164,n02088632,ILSVRC2012_val_00020823.JPEG
366,n02480855,ILSVRC2012_val_00032223.JPEG
221,n02102973,ILSVRC2012_val_00024577.JPEG
8,n01514859,ILSVRC2012_val_00005535.JPEG
188,n02095314,ILSVRC2012_val_00044804.JPEG
231,n02106030,ILSVRC2012_val_00046974.JPEG
243,n02108422,ILSVRC2012_val_00017075.JPEG
128,n02002724,ILSVRC2012_val_00042532.JPEG
125,n01986214,ILSVRC2012_val_00049221.JPEG
15,n01558993,ILSVRC2012_val_00014336.JPEG
901,n04579145,ILSVRC2012_val_00043865.JPEG
223,n02104365,ILSVRC2012_val_00035049.JPEG
507,n03075370,ILSVRC2012_val_00046376.JPEG
148,n02071294,ILSVRC2012_val_00015725.JPEG
562,n03388043,ILSVRC2012_val_00040490.JPEG
422,n02790996,ILSVRC2012_val_00036827.JPEG
472,n02951358,ILSVRC2012_val_00013191.JPEG
748,n04026417,ILSVRC2012_val_00036411.JPEG
346,n02408429,ILSVRC2012_val_00007108.JPEG
522,n03134739,ILSVRC2012_val_00049388.JPEG
350,n02417914,ILSVRC2012_val_00040252.JPEG
523,n03141823,ILSVRC2012_val_00041291.JPEG
974,n09288635,ILSVRC2012_val_00019666.JPEG
458,n02892201,ILSVRC2012_val_00004309.JPEG
886,n04525305,ILSVRC2012_val_00020237.JPEG
634,n03697007,ILSVRC2012_val_00046301.JPEG
268,n02113978,ILSVRC2012_val_00044882.JPEG
962,n07871810,ILSVRC2012_val_00021763.JPEG
